date,symbol,marketcapname,sector
15-12-2023,SURANAT&P,Smallcap,Miscellaneous
15-12-2023,ONWARDTEC,Smallcap,I.T
15-12-2023,HDFCNIFIT,Smallcap,Indices
15-12-2023,DIACABS,Smallcap,Industrials
15-12-2023,GET&D,Largecap,FMCG
15-12-2023,PSUBNKIETF,Smallcap,Indices
15-12-2023,BALMLAWRIE,Smallcap,Miscellaneous
15-12-2023,JMFINANCIL,Midcap,Finance
15-12-2023,MASTEK,Midcap,I.T
15-12-2023,WANBURY,Smallcap,Pharmaceuticals
15-12-2023,GAEL,Smallcap,FMCG
15-12-2023,ORCHPHARMA,Midcap,Pharmaceuticals
15-12-2023,CLEDUCATE,Smallcap,Services
15-12-2023,HECPROJECT,Smallcap,Realty
15-12-2023,PREMEXPLN,Smallcap,Industrials
15-12-2023,MPHASIS,Largecap,I.T
15-12-2023,NMDC,Largecap,Industrials
15-12-2023,ACEINTEG,Smallcap,I.T
15-12-2023,VAISHALI,Smallcap,Services
15-12-2023,GODREJAGRO,Midcap,Miscellaneous
15-12-2023,JUBLPHARMA,Midcap,Pharmaceuticals
15-12-2023,CSLFINANCE,Smallcap,Finance
15-12-2023,CORALFINAC,Smallcap,Finance
15-12-2023,IIFLSEC,Smallcap,Services
15-12-2023,ITBEES,Smallcap,Indices
15-12-2023,ITIETF,Smallcap,Indices
15-12-2023,DEEPENR,Smallcap,Oils
15-12-2023,ARCHIES,Smallcap,FMCG
15-12-2023,NATIONALUM,Largecap,Metals
15-12-2023,HCLTECH,Largecap,I.T
15-12-2023,CALSOFT,Smallcap,I.T
15-12-2023,BSOFT,Largecap,I.T
15-12-2023,PNB,Largecap,Bank
15-12-2023,UNIONBANK,Largecap,Bank
15-12-2023,TCS,Largecap,I.T
15-12-2023,COFORGE,Largecap,I.T
15-12-2023,NTPC,Largecap,Miscellaneous
15-12-2023,CYBERMEDIA,Smallcap,Media
15-12-2023,FSL,Midcap,I.T
15-12-2023,ORIENTALTL,Smallcap,Services
15-12-2023,BGRENERGY,Smallcap,Realty
15-12-2023,TITAGARH,Midcap,FMCG
15-12-2023,KIRIINDUS,Smallcap,Industrials
15-12-2023,PERSISTENT,Largecap,I.T
15-12-2023,TEXRAIL,Midcap,FMCG
15-12-2023,ESSARSHPNG,Smallcap,Services
15-12-2023,SBIETFIT,Smallcap,Indices
15-12-2023,TERASOFT,Smallcap,I.T
15-12-2023,IRFC,Largecap,Finance
15-12-2023,KOTAKIT,Smallcap,Indices
15-12-2023,SREEL,Smallcap,Services
15-12-2023,IBULHSGFIN,Midcap,Finance
15-12-2023,SIKKO,Smallcap,Industrials
15-12-2023,TECH,Smallcap,Indices
15-12-2023,INTELLECT,Midcap,I.T
15-12-2023,COFFEEDAY,Smallcap,Quick Service Restaurant
15-12-2023,LTIM,Largecap,I.T
15-12-2023,LTTS,Largecap,I.T
18-12-2023,XPROINDIA,Smallcap,FMCG
18-12-2023,BEL,Largecap,Aerospace & Defence
18-12-2023,ARVIND,Midcap,Textiles
18-12-2023,IFCI,Midcap,Finance
18-12-2023,MTNL,Smallcap,Telecom
18-12-2023,KAKATCEM,Smallcap,Industrials
18-12-2023,CONSOFINVT,Smallcap,Finance
18-12-2023,RAMANEWS,Smallcap,Miscellaneous
18-12-2023,SWARAJENG,Smallcap,FMCG
18-12-2023,ZENSARTECH,Midcap,I.T
18-12-2023,ARSHIYA,Smallcap,Services
18-12-2023,MODISONLTD,Smallcap,FMCG
18-12-2023,GRAPHITE,Midcap,FMCG
18-12-2023,IVC,Smallcap,Finance
18-12-2023,TIMESGTY,Smallcap,Finance
18-12-2023,ICDSLTD,Smallcap,Realty
18-12-2023,TNIDETF,Smallcap,Indices
18-12-2023,HINDCOPPER,Largecap,Metals
18-12-2023,SUMEETINDS,Smallcap,Textiles
18-12-2023,AARVEEDEN,Smallcap,Textiles
18-12-2023,HINDNATGLS,Smallcap,Industrials
18-12-2023,NRAIL,Smallcap,Industrials
18-12-2023,WEBELSOLAR,Smallcap,FMCG
18-12-2023,SURANAT&P,Smallcap,Miscellaneous
18-12-2023,HDFCNIFIT,Smallcap,Indices
18-12-2023,KELLTONTEC,Smallcap,I.T
18-12-2023,CONTROLPR,Smallcap,I.T
18-12-2023,JMFINANCIL,Midcap,Finance
18-12-2023,TNTELE,Smallcap,Industrials
18-12-2023,RIIL,Smallcap,Services
18-12-2023,ORCHPHARMA,Midcap,Pharmaceuticals
18-12-2023,SUKHJITS,Smallcap,Miscellaneous
18-12-2023,CROWN,Smallcap,Miscellaneous
18-12-2023,MPHASIS,Largecap,I.T
18-12-2023,LIBAS,Smallcap,Textiles
18-12-2023,MANOMAY,Smallcap,Textiles
18-12-2023,VAISHALI,Smallcap,Services
18-12-2023,21STCENMGM,Smallcap,Finance
18-12-2023,JKTYRE,Midcap,Auto
18-12-2023,JUBLPHARMA,Midcap,Pharmaceuticals
18-12-2023,BCONCEPTS,Smallcap,FMCG
18-12-2023,HINDCON,Smallcap,Industrials
18-12-2023,BDL,Largecap,Aerospace & Defence
18-12-2023,AFFLE,Midcap,I.T
18-12-2023,IIFLSEC,Smallcap,Services
18-12-2023,IRCTC,Largecap,Miscellaneous
18-12-2023,CUB,Midcap,Bank
18-12-2023,NATIONALUM,Largecap,Metals
18-12-2023,GEOJITFSL,Smallcap,Services
18-12-2023,MBECL,Smallcap,Industrials
18-12-2023,YESBANK,Largecap,Bank
18-12-2023,RSYSTEMS,Midcap,I.T
18-12-2023,EMKAY,Smallcap,Services
18-12-2023,HOVS,Smallcap,I.T
18-12-2023,GLOBALVECT,Smallcap,Services
18-12-2023,V2RETAIL,Smallcap,FMCG
18-12-2023,BGRENERGY,Smallcap,Realty
18-12-2023,JKIL,Smallcap,Realty
18-12-2023,IRB,Largecap,Realty
18-12-2023,JAIBALAJI,Midcap,Metals
18-12-2023,HMVL,Smallcap,Media
18-12-2023,SPYL,Smallcap,Textiles
18-12-2023,IBULHSGFIN,Midcap,Finance
18-12-2023,SIKKO,Smallcap,Industrials
18-12-2023,SATIA,Smallcap,Industrials
18-12-2023,TEAMLEASE,Smallcap,Miscellaneous
19-12-2023,SBIN,Largecap,Bank
19-12-2023,FOSECOIND,Smallcap,Industrials
19-12-2023,CONSOFINVT,Smallcap,Finance
19-12-2023,MANALIPETC,Smallcap,Oils
19-12-2023,RAMANEWS,Smallcap,Miscellaneous
19-12-2023,GESHIP,Midcap,Services
19-12-2023,TEXINFRA,Smallcap,Realty
19-12-2023,TIMESGTY,Smallcap,Finance
19-12-2023,ICDSLTD,Smallcap,Realty
19-12-2023,S&SPOWER,Smallcap,FMCG
19-12-2023,HINDCOPPER,Largecap,Metals
19-12-2023,SUMEETINDS,Smallcap,Textiles
19-12-2023,MHLXMIRU,Smallcap,Textiles
19-12-2023,NRAIL,Smallcap,Industrials
19-12-2023,SUBROS,Smallcap,Auto
19-12-2023,TRACXN,Smallcap,I.T
19-12-2023,UNIDT,Smallcap,FMCG
19-12-2023,RIIL,Smallcap,Services
19-12-2023,GUJRAFFIA,Smallcap,Textiles
19-12-2023,AARTIIND,Largecap,Industrials
19-12-2023,BIOFILCHEM,Smallcap,Pharmaceuticals
19-12-2023,HECPROJECT,Smallcap,Realty
19-12-2023,SALASAR,Smallcap,Metals
19-12-2023,DEVIT,Smallcap,I.T
19-12-2023,GEEKAYWIRE,Smallcap,Metals
19-12-2023,TFCILTD,Smallcap,Finance
19-12-2023,GREENPLY,Smallcap,Plywood Boards/Laminates
19-12-2023,VERTOZ,Smallcap,I.T
19-12-2023,BCONCEPTS,Smallcap,FMCG
19-12-2023,HINDCON,Smallcap,Industrials
19-12-2023,ASIANENE,Smallcap,Oils
19-12-2023,SABTN,Smallcap,Media
19-12-2023,IRCTC,Largecap,Miscellaneous
19-12-2023,PNC,Smallcap,Media
19-12-2023,CENTURYPLY,Midcap,Plywood Boards/Laminates
19-12-2023,SALSTEEL,Smallcap,Metals
19-12-2023,EMKAY,Smallcap,Services
19-12-2023,GAYAPROJ,Smallcap,Realty
19-12-2023,GTLINFRA,Smallcap,Telecom
19-12-2023,TAKE,Smallcap,Miscellaneous
19-12-2023,EDELWEISS,Midcap,Finance
19-12-2023,KIRIINDUS,Smallcap,Industrials
19-12-2023,JAIBALAJI,Midcap,Metals
19-12-2023,HATHWAY,Smallcap,Telecom
19-12-2023,PRAKASHSTL,Smallcap,Metals
19-12-2023,SPYL,Smallcap,Textiles
19-12-2023,INDTERRAIN,Smallcap,Textiles
19-12-2023,GPTINFRA,Smallcap,Realty
19-12-2023,HEMIPROP,Midcap,Realty
19-12-2023,BTML,Smallcap,Media
19-12-2023,TARC,Smallcap,Realty
19-12-2023,IRFC,Largecap,Finance
19-12-2023,PCJEWELLER,Smallcap,Miscellaneous
19-12-2023,RAILTEL,Midcap,Telecom
19-12-2023,NIBL,Smallcap,Industrials
19-12-2023,KRSNAA,Smallcap,Pharmaceuticals
19-12-2023,MINDACORP,Midcap,Auto
19-12-2023,COFFEEDAY,Smallcap,Quick Service Restaurant
19-12-2023,BLS,Midcap,I.T
19-12-2023,VBL,Largecap,FMCG
20-12-2023,TIMESGTY,Smallcap,Finance
20-12-2023,S&SPOWER,Smallcap,FMCG
20-12-2023,DIACABS,Smallcap,Industrials
20-12-2023,DOLPHIN,Smallcap,Oils
20-12-2023,WANBURY,Smallcap,Pharmaceuticals
20-12-2023,CLEDUCATE,Smallcap,Services
20-12-2023,HECPROJECT,Smallcap,Realty
20-12-2023,GEEKAYWIRE,Smallcap,Metals
20-12-2023,21STCENMGM,Smallcap,Finance
20-12-2023,HINDCON,Smallcap,Industrials
20-12-2023,FLUOROCHEM,Largecap,Industrials
20-12-2023,SALSTEEL,Smallcap,Metals
20-12-2023,REPRO,Smallcap,Miscellaneous
20-12-2023,GALLANTT,Smallcap,Metals
20-12-2023,EMKAY,Smallcap,Services
20-12-2023,LOKESHMACH,Smallcap,FMCG
20-12-2023,GAYAPROJ,Smallcap,Realty
20-12-2023,OIL,Largecap,Oils
20-12-2023,LYPSAGEMS,Smallcap,Services
20-12-2023,PCJEWELLER,Smallcap,Miscellaneous
20-12-2023,VIJAYA,Midcap,Pharmaceuticals
20-12-2023,INOXWIND,Midcap,FMCG
20-12-2023,MEP,Smallcap,Realty
20-12-2023,VBL,Largecap,FMCG
21-12-2023,ARSHIYA,Smallcap,Services
21-12-2023,CAPTRUST,Smallcap,Finance
21-12-2023,TIMESGTY,Smallcap,Finance
21-12-2023,MOLOWVOL,Smallcap,Indices
21-12-2023,STARTECK,Smallcap,Finance
21-12-2023,HINDCOPPER,Largecap,Metals
21-12-2023,MHLXMIRU,Smallcap,Textiles
21-12-2023,SAH,Smallcap,Services
21-12-2023,GET&D,Largecap,FMCG
21-12-2023,ASHIANA,Smallcap,Realty
21-12-2023,INDOBORAX,Smallcap,Industrials
21-12-2023,ORCHPHARMA,Midcap,Pharmaceuticals
21-12-2023,SALASAR,Smallcap,Metals
21-12-2023,MANOMAY,Smallcap,Textiles
21-12-2023,21STCENMGM,Smallcap,Finance
21-12-2023,VERTOZ,Smallcap,I.T
21-12-2023,JKTYRE,Midcap,Auto
21-12-2023,HINDCON,Smallcap,Industrials
21-12-2023,SABTN,Smallcap,Media
21-12-2023,ARMANFIN,Smallcap,Finance
21-12-2023,MSTCLTD,Midcap,I.T
21-12-2023,IRCTC,Largecap,Miscellaneous
21-12-2023,GATECH,Smallcap,Miscellaneous
21-12-2023,CYIENT,Largecap,I.T
21-12-2023,NECLIFE,Smallcap,Pharmaceuticals
21-12-2023,GILLANDERS,Smallcap,Miscellaneous
21-12-2023,GALLANTT,Smallcap,Metals
21-12-2023,LOKESHMACH,Smallcap,FMCG
21-12-2023,OIL,Largecap,Oils
21-12-2023,LYPSAGEMS,Smallcap,Services
21-12-2023,IRFC,Largecap,Finance
21-12-2023,SHYAMMETL,Midcap,Metals
21-12-2023,KRSNAA,Smallcap,Pharmaceuticals
21-12-2023,SIKKO,Smallcap,Industrials
21-12-2023,MEP,Smallcap,Realty
21-12-2023,ORTINLAB,Smallcap,Pharmaceuticals
21-12-2023,THYROCARE,Smallcap,Pharmaceuticals
21-12-2023,RBLBANK,Midcap,Bank
21-12-2023,VBL,Largecap,FMCG
22-12-2023,HEADSUP,Smallcap,FMCG
22-12-2023,BEML,Midcap,Aerospace & Defence
22-12-2023,ARVIND,Midcap,Textiles
22-12-2023,HCL-INSYS,Smallcap,I.T
22-12-2023,MOREPENLAB,Smallcap,Pharmaceuticals
22-12-2023,HINDALCO,Largecap,Metals
22-12-2023,HARRMALAYA,Smallcap,FMCG
22-12-2023,MANGLMCEM,Smallcap,Industrials
22-12-2023,ASTRAZEN,Midcap,Pharmaceuticals
22-12-2023,JBCHEPHARM,Largecap,Pharmaceuticals
22-12-2023,STARTECK,Smallcap,Finance
22-12-2023,S&SPOWER,Smallcap,FMCG
22-12-2023,HINDCOPPER,Largecap,Metals
22-12-2023,NLCINDIA,Largecap,Miscellaneous
22-12-2023,SANGAMIND,Smallcap,Textiles
22-12-2023,PPLPHARMA,Midcap,Pharmaceuticals
22-12-2023,CONTROLPR,Smallcap,I.T
22-12-2023,BALMLAWRIE,Smallcap,Miscellaneous
22-12-2023,INDOBORAX,Smallcap,Industrials
22-12-2023,LFIC,Smallcap,Finance
22-12-2023,KILITCH,Smallcap,Pharmaceuticals
22-12-2023,CAPLIPOINT,Midcap,Pharmaceuticals
22-12-2023,VERTOZ,Smallcap,I.T
22-12-2023,JUBLPHARMA,Midcap,Pharmaceuticals
22-12-2023,PARACABLES,Smallcap,Industrials
22-12-2023,KRITIKA,Smallcap,Metals
22-12-2023,MSTCLTD,Midcap,I.T
22-12-2023,FLUOROCHEM,Largecap,Industrials
22-12-2023,CYBERTECH,Smallcap,I.T
22-12-2023,CYIENT,Largecap,I.T
22-12-2023,NATIONALUM,Largecap,Metals
22-12-2023,AXISCADES,Smallcap,I.T
22-12-2023,BSOFT,Largecap,I.T
22-12-2023,STAR,Midcap,Pharmaceuticals
22-12-2023,TCS,Largecap,I.T
22-12-2023,MBECL,Smallcap,Industrials
22-12-2023,AURIONPRO,Midcap,I.T
22-12-2023,GALLANTT,Smallcap,Metals
22-12-2023,SUNTV,Largecap,Media
22-12-2023,GAYAPROJ,Smallcap,Realty
22-12-2023,V2RETAIL,Smallcap,FMCG
22-12-2023,TRIL,Midcap,FMCG
22-12-2023,PERSISTENT,Largecap,I.T
22-12-2023,SHAH,Smallcap,Metals
22-12-2023,SPYL,Smallcap,Textiles
22-12-2023,SREEL,Smallcap,Services
22-12-2023,IWEL,Midcap,Miscellaneous
22-12-2023,SHYAMMETL,Midcap,Metals
22-12-2023,SIKKO,Smallcap,Industrials
22-12-2023,NAVKARCORP,Smallcap,Services
22-12-2023,THYROCARE,Smallcap,Pharmaceuticals
26-12-2023,LAURUSLABS,Largecap,Pharmaceuticals
26-12-2023,BANCOINDIA,Smallcap,Auto
26-12-2023,BEL,Largecap,Aerospace & Defence
26-12-2023,HFCL,Midcap,Realty
26-12-2023,MOREPENLAB,Smallcap,Pharmaceuticals
26-12-2023,SURYAROSNI,Midcap,Metals
26-12-2023,CASTROLIND,Midcap,Industrials
26-12-2023,BBL,Smallcap,FMCG
26-12-2023,NIPPOBATRY,Smallcap,Miscellaneous
26-12-2023,DYNAMATECH,Midcap,FMCG
26-12-2023,NESCO,Midcap,Miscellaneous
26-12-2023,DEEPAKNTR,Largecap,Industrials
26-12-2023,ASTRAZEN,Midcap,Pharmaceuticals
26-12-2023,WIPRO,Largecap,I.T
26-12-2023,STARTECK,Smallcap,Finance
26-12-2023,SHAHALLOYS,Smallcap,Metals
26-12-2023,NLCINDIA,Largecap,Miscellaneous
26-12-2023,MADHAV,Smallcap,Miscellaneous
26-12-2023,HERITGFOOD,Smallcap,FMCG
26-12-2023,WEL,Smallcap,
26-12-2023,BALMLAWRIE,Smallcap,Miscellaneous
26-12-2023,AARTIIND,Largecap,Industrials
26-12-2023,STEL,Smallcap,Finance
26-12-2023,SYNCOMF,Smallcap,Pharmaceuticals
26-12-2023,GTPL,Smallcap,Media
26-12-2023,COCHINSHIP,Midcap,Aerospace & Defence
26-12-2023,LAXMICOT,Smallcap,Textiles
26-12-2023,GTECJAINX,Smallcap,Miscellaneous
26-12-2023,JASH,Smallcap,FMCG
26-12-2023,JUBLPHARMA,Midcap,Pharmaceuticals
26-12-2023,THEMISMED,Smallcap,Pharmaceuticals
26-12-2023,BDL,Largecap,Aerospace & Defence
26-12-2023,KRITIKA,Smallcap,Metals
26-12-2023,BALAMINES,Midcap,Industrials
26-12-2023,MSTCLTD,Midcap,I.T
26-12-2023,DEEPENR,Smallcap,Oils
26-12-2023,GAIL,Largecap,Industrials
26-12-2023,CYBERTECH,Smallcap,I.T
26-12-2023,STAR,Midcap,Pharmaceuticals
26-12-2023,GALLANTT,Smallcap,Metals
26-12-2023,V2RETAIL,Smallcap,FMCG
26-12-2023,JKIL,Smallcap,Realty
26-12-2023,HMVL,Smallcap,Media
26-12-2023,SHAH,Smallcap,Metals
26-12-2023,KIRLOSENG,Midcap,FMCG
26-12-2023,BROOKS,Smallcap,Pharmaceuticals
26-12-2023,NURECA,Smallcap,I.T
26-12-2023,IWEL,Midcap,Miscellaneous
26-12-2023,SIKKO,Smallcap,Industrials
26-12-2023,TEGA,Midcap,Industrials
26-12-2023,NAGAFERT,Smallcap,Industrials
27-12-2023,HEADSUP,Smallcap,FMCG
27-12-2023,HINDALCO,Largecap,Metals
27-12-2023,BBL,Smallcap,FMCG
27-12-2023,DYNAMATECH,Midcap,FMCG
27-12-2023,JAICORPLTD,Midcap,FMCG
27-12-2023,NLCINDIA,Largecap,Miscellaneous
27-12-2023,MADHAV,Smallcap,Miscellaneous
27-12-2023,WEL,Smallcap,
27-12-2023,SURYALAXMI,Smallcap,Textiles
27-12-2023,AARTIPHARM,Smallcap,Pharmaceuticals
27-12-2023,SHANTIGEAR,Smallcap,FMCG
27-12-2023,DOLPHIN,Smallcap,Oils
27-12-2023,CONTROLPR,Smallcap,I.T
27-12-2023,BLAL,Smallcap,Realty
27-12-2023,3MINDIA,Largecap,Miscellaneous
27-12-2023,AARTIIND,Largecap,Industrials
27-12-2023,STEL,Smallcap,Finance
27-12-2023,SYNCOMF,Smallcap,Pharmaceuticals
27-12-2023,GTECJAINX,Smallcap,Miscellaneous
27-12-2023,GREENPLY,Smallcap,Plywood Boards/Laminates
27-12-2023,5PAISA,Smallcap,Services
27-12-2023,BDL,Largecap,Aerospace & Defence
27-12-2023,AVG,Smallcap,Services
27-12-2023,NILAINFRA,Smallcap,Realty
27-12-2023,SVLL,Smallcap,Services
27-12-2023,KRITIKA,Smallcap,Metals
27-12-2023,BALAMINES,Midcap,Industrials
27-12-2023,ALANKIT,Smallcap,I.T
27-12-2023,XELPMOC,Smallcap,I.T
27-12-2023,AARTISURF,Smallcap,Industrials
27-12-2023,NDRAUTO,Smallcap,Auto
27-12-2023,KAMDHENU,Smallcap,Metals
27-12-2023,GLOBALVECT,Smallcap,Services
27-12-2023,JKIL,Smallcap,Realty
27-12-2023,SPYL,Smallcap,Textiles
27-12-2023,GLAND,Largecap,Pharmaceuticals
27-12-2023,SREEL,Smallcap,Services
27-12-2023,GULFOILLUB,Smallcap,Industrials
27-12-2023,COFFEEDAY,Smallcap,Quick Service Restaurant
27-12-2023,TEAMLEASE,Smallcap,Miscellaneous
27-12-2023,NAGAFERT,Smallcap,Industrials
28-12-2023,CHAMBLFERT,Midcap,Industrials
28-12-2023,HINDPETRO,Largecap,Industrials
28-12-2023,SAIL,Largecap,Metals
28-12-2023,HEROMOTOCO,Largecap,Auto
28-12-2023,PILITA,Smallcap,FMCG
28-12-2023,GSFC,Midcap,Industrials
28-12-2023,TATACONSUM,Largecap,FMCG
28-12-2023,BBL,Smallcap,FMCG
28-12-2023,HEG,Midcap,FMCG
28-12-2023,BHAGYANGR,Smallcap,Industrials
28-12-2023,HINDCOPPER,Largecap,Metals
28-12-2023,KEI,Largecap,Industrials
28-12-2023,HAVISHA,Smallcap,Services
28-12-2023,DIACABS,Smallcap,Industrials
28-12-2023,GUJAPOLLO,Smallcap,FMCG
28-12-2023,CONTROLPR,Smallcap,I.T
28-12-2023,NFL,Smallcap,Industrials
28-12-2023,HUDCO,Largecap,Finance
28-12-2023,NMDC,Largecap,Industrials
28-12-2023,AARVI,Smallcap,Miscellaneous
28-12-2023,TIRUPATIFL,Smallcap,Industrials
28-12-2023,21STCENMGM,Smallcap,Finance
28-12-2023,BANKA,Smallcap,Miscellaneous
28-12-2023,NILAINFRA,Smallcap,Realty
28-12-2023,SVLL,Smallcap,Services
28-12-2023,LAGNAM,Smallcap,Textiles
28-12-2023,KRITIKA,Smallcap,Metals
28-12-2023,SABTN,Smallcap,Media
28-12-2023,IOC,Largecap,Industrials
28-12-2023,ALANKIT,Smallcap,I.T
28-12-2023,GREENPANEL,Smallcap,Plywood Boards/Laminates
28-12-2023,AARTISURF,Smallcap,Industrials
28-12-2023,NDRAUTO,Smallcap,Auto
28-12-2023,SBGLP,Smallcap,Realty
28-12-2023,CYBERTECH,Smallcap,I.T
28-12-2023,NATIONALUM,Largecap,Metals
28-12-2023,KAMDHENU,Smallcap,Metals
28-12-2023,RPPINFRA,Smallcap,Realty
28-12-2023,KRIDHANINF,Smallcap,Services
28-12-2023,SUVIDHAA,Smallcap,Miscellaneous
28-12-2023,IWEL,Midcap,Miscellaneous
28-12-2023,TEAMLEASE,Smallcap,Miscellaneous
29-12-2023,TATAMTRDVR,Largecap,Auto
29-12-2023,MRF,Largecap,Auto
29-12-2023,PILITA,Smallcap,FMCG
29-12-2023,SURYAROSNI,Midcap,Metals
29-12-2023,TATAMOTORS,Largecap,Auto
29-12-2023,GLAXO,Largecap,Pharmaceuticals
29-12-2023,TATACONSUM,Largecap,FMCG
29-12-2023,BBTC,Midcap,Auto
29-12-2023,GMRP&UI,Smallcap,Realty
29-12-2023,BHAGYANGR,Smallcap,Industrials
29-12-2023,DOLPHIN,Smallcap,Oils
29-12-2023,GET&D,Largecap,FMCG
29-12-2023,3MINDIA,Largecap,Miscellaneous
29-12-2023,AARTIIND,Largecap,Industrials
29-12-2023,SANGINITA,Smallcap,Industrials
29-12-2023,NMDC,Largecap,Industrials
29-12-2023,SEAMECLTD,Smallcap,Services
29-12-2023,TIRUPATIFL,Smallcap,Industrials
29-12-2023,IEX,Midcap,Miscellaneous
29-12-2023,5PAISA,Smallcap,Services
29-12-2023,ZODIAC,Smallcap,Realty
29-12-2023,ASHOKAMET,Smallcap,Services
29-12-2023,BANKA,Smallcap,Miscellaneous
29-12-2023,THEMISMED,Smallcap,Pharmaceuticals
29-12-2023,NRBBEARING,Smallcap,Industrials
29-12-2023,PIGL,Smallcap,Realty
29-12-2023,SVLL,Smallcap,Services
29-12-2023,CUPID,Smallcap,Miscellaneous
29-12-2023,KPIGREEN,Midcap,Miscellaneous
29-12-2023,SPANDANA,Midcap,Finance
29-12-2023,GATECH,Smallcap,Miscellaneous
29-12-2023,ZENITHSTL,Smallcap,Metals
29-12-2023,GAIL,Largecap,Industrials
29-12-2023,NATIONALUM,Largecap,Metals
29-12-2023,TATACOFFEE,Midcap,FMCG
29-12-2023,MBECL,Smallcap,Industrials
29-12-2023,AURIONPRO,Midcap,I.T
29-12-2023,GLOBALVECT,Smallcap,Services
29-12-2023,IDEA,Largecap,Telecom
29-12-2023,TRIL,Midcap,FMCG
29-12-2023,GOKUL,Smallcap,FMCG
29-12-2023,RPPINFRA,Smallcap,Realty
29-12-2023,SAMPANN,Smallcap,FMCG
29-12-2023,RAILTEL,Midcap,Telecom
29-12-2023,SUVIDHAA,Smallcap,Miscellaneous
29-12-2023,LODHA,Largecap,Realty
29-12-2023,IWEL,Midcap,Miscellaneous
29-12-2023,VINEETLAB,Smallcap,Pharmaceuticals
29-12-2023,INOXWIND,Midcap,FMCG
29-12-2023,ENDURANCE,Largecap,Auto
01-01-2024,BHEL,Largecap,FMCG
01-01-2024,RELCAPITAL,Smallcap,Finance
01-01-2024,GODREJIND,Largecap,Industrials
01-01-2024,HSCL,Midcap,Industrials
01-01-2024,INDIAGLYCO,Smallcap,FMCG
01-01-2024,PILITA,Smallcap,FMCG
01-01-2024,SURYAROSNI,Midcap,Metals
01-01-2024,RAJSREESUG,Smallcap,FMCG
01-01-2024,BBOX,Smallcap,I.T
01-01-2024,GLAXO,Largecap,Pharmaceuticals
01-01-2024,GNFC,Midcap,Industrials
01-01-2024,GSFC,Midcap,Industrials
01-01-2024,NESTLEIND,Largecap,FMCG
01-01-2024,CASTROLIND,Midcap,Industrials
01-01-2024,TIMESGTY,Smallcap,Finance
01-01-2024,SECURKLOUD,Smallcap,I.T
01-01-2024,JAICORPLTD,Midcap,FMCG
01-01-2024,LICI,Largecap,Services
01-01-2024,ORICONENT,Smallcap,Services
01-01-2024,DIACABS,Smallcap,Industrials
01-01-2024,GUJAPOLLO,Smallcap,FMCG
01-01-2024,RIIL,Smallcap,Services
01-01-2024,NFL,Smallcap,Industrials
01-01-2024,GUJRAFFIA,Smallcap,Textiles
01-01-2024,AAREYDRUGS,Smallcap,Pharmaceuticals
01-01-2024,AKASH,Smallcap,Realty
01-01-2024,SANGINITA,Smallcap,Industrials
01-01-2024,SAGARDEEP,Smallcap,Metals
01-01-2024,AGROPHOS,Smallcap,Industrials
01-01-2024,AIRAN,Smallcap,I.T
01-01-2024,TIRUPATIFL,Smallcap,Industrials
01-01-2024,SPCENET,Smallcap,Services
01-01-2024,ZODIAC,Smallcap,Realty
01-01-2024,JUBLPHARMA,Midcap,Pharmaceuticals
01-01-2024,CLSEL,Smallcap,FMCG
01-01-2024,NRBBEARING,Smallcap,Industrials
01-01-2024,PIGL,Smallcap,Realty
01-01-2024,GOODLUCK,Smallcap,Metals
01-01-2024,AHLADA,Smallcap,Metals
01-01-2024,CUPID,Smallcap,Miscellaneous
01-01-2024,RAJMET,Smallcap,Industrials
01-01-2024,AFFLE,Midcap,I.T
01-01-2024,GAIL,Largecap,Industrials
01-01-2024,ENGINERSIN,Midcap,Realty
01-01-2024,WOCKPHARMA,Midcap,Pharmaceuticals
01-01-2024,AJANTPHARM,Largecap,Pharmaceuticals
01-01-2024,3IINFOLTD,Smallcap,I.T
01-01-2024,GSPL,Midcap,Industrials
01-01-2024,GPIL,Midcap,Metals
01-01-2024,ALLCARGO,Smallcap,Services
01-01-2024,DCBBANK,Smallcap,Bank
01-01-2024,IDEA,Largecap,Telecom
01-01-2024,FORTIS,Largecap,Pharmaceuticals
01-01-2024,SPARC,Midcap,Pharmaceuticals
01-01-2024,SUPREMEINF,Smallcap,Realty
01-01-2024,GOKUL,Smallcap,FMCG
01-01-2024,ARCHIDPLY,Smallcap,Plywood Boards/Laminates
01-01-2024,PRAKASHSTL,Smallcap,Metals
01-01-2024,BEDMUTHA,Smallcap,Metals
01-01-2024,RPPINFRA,Smallcap,Realty
01-01-2024,SPYL,Smallcap,Textiles
01-01-2024,RAILTEL,Midcap,Telecom
01-01-2024,IWEL,Midcap,Miscellaneous
01-01-2024,SHYAMMETL,Midcap,Metals
01-01-2024,WINDLAS,Smallcap,Pharmaceuticals
01-01-2024,SANSERA,Midcap,Auto
01-01-2024,INOXWIND,Midcap,FMCG
01-01-2024,HPL,Smallcap,FMCG
02-01-2024,LAURUSLABS,Largecap,Pharmaceuticals
02-01-2024,SPIC,Smallcap,Industrials
02-01-2024,BEPL,Smallcap,Oils
02-01-2024,BHEL,Largecap,FMCG
02-01-2024,GTL,Smallcap,Telecom
02-01-2024,GODREJIND,Largecap,Industrials
02-01-2024,INDIAGLYCO,Smallcap,FMCG
02-01-2024,LUPIN,Largecap,Pharmaceuticals
02-01-2024,RAJSREESUG,Smallcap,FMCG
